contract_id,label,text,clause_type_attention,review_sensitive_category_score,category_absence_rate,category_absence_prevalence,short_clause_signal,late_document_position,no_numbering_signal,layout_irregularity,layout_irregularity_proxy,scope_note,nearest_clause_similarity,nearest_reference_label,nearest_reference_contract_id,reference_match_scope,semantic_deviation,semantic_deviation_from_reference,clause_type_attention_norm,category_absence_rate_norm,layout_irregularity_norm,semantic_deviation_norm,proxy_risk_score,proxy_review_priority_score,score_interpretation,proxy_priority_band
Microgenics Corporation - Collaborative Development and Commercialization Agreement,Exclusivity,"During the Term, and without limiting Section 4.2, Achaogen hereby grants to Microgenics a royalty-free, exclusive, worldwide license to use the Achaogen",1.0,1.0,0.6470588235294117,0.6470588235294117,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5485801696777344,Exclusivity,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,same_label_different_contract,0.4514198303222656,0.4514198303222656,0.9999999985714286,0.6221719449834667,0.0,0.5455349121807668,0.591926713862487,0.591926713862487,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement,Uncapped Liability,"EXCEPT IN CONNECTION WITH A BREACH OF ARTICLE XIV HEREUNDER, AND WITH THE EXCEPTION OF THE INDEMNIFICATION OBLIGATIONS OF THE PARTIES UNDER ARTICLE X, THE AGGREGATE TOTAL LIABILITY OF EITHER PARTY TO THE OTHER PARTY AND TO ALL OTHER PERSONS AND ENTITIES UNDER THIS AGREEMENT SHALL UNDER NO CIRCUMSTANCES EXCEED THE AMOUNT OF THE NET REVENUE RECEIVED BY NCM PURSUANT TO SECTION 7.2 OF THIS AGREEMENT DURING THE FIVE (5) YEAR PERIOD PRECEDING SUCH LIABILITY, LESS IN ANY CASE THE AGGREGATE OF ANY AMOUNTS PAID BY NCM HEREUNDER ON ACCOUNT OF PREVIOUS EVENTS OF LIABILITY.",1.0,1.0,0.7823529411764706,0.7823529411764706,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.6786900758743286,Uncapped Liability,ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT,same_label_different_contract,0.3213099241256714,0.3213099241256714,0.9999999985714286,0.7782805420884094,0.0,0.38829888931454504,0.5916448574221672,0.5916448574221672,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT,Post-Termination Services,"Following expiration or termination of this Agreement, the Distributor may continue to sell any Products in the Market which are in its inventory",1.0,1.0,0.6431372549019607,0.6431372549019607,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.767128586769104,Post-Termination Services,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1,same_label_different_contract,0.232871413230896,0.232871413230896,0.9999999985714286,0.6176470581108597,0.33333333299999995,0.2814221715625996,0.5914339735897934,0.5914339735897934,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR AGREEMENT,Cap On Liability,This is Accuray's sole and exclusive obligation and Customer's and Distributor's sole and exclusive remedy in relation to defective software.,1.0,1.0,0.4607843137254902,0.4607843137254902,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.593407928943634,Cap On Liability,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT,same_label_different_contract,0.40659207105636597,0.40659207105636597,0.9999999985714286,0.40723981853463287,0.33333333299999995,0.4913611848527012,0.5913169170182621,0.5913169170182621,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT,Cap On Liability,THE CORRECTION OF SUCH DEFECT BY REPAIR OR CREDITING ALFA AESAR'S ACCOUNT FOR THE COST OF THE PRODUCT IN THE MANNER SET FORTH ABOVE SHALL CONSTITUTE THE SOLE AND EXCLUSIVE REMEDY OF DISTRIBUTOR WITH RESPECT TO ANY WARRANTY GIVEN HEREIN RELATING TO ANY PRODUCT SOLD OR DELIVERED HEREUNDER.,1.0,1.0,0.4607843137254902,0.4607843137254902,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.593407928943634,Cap On Liability,ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR AGREEMENT,same_label_different_contract,0.40659207105636597,0.40659207105636597,0.9999999985714286,0.40723981853463287,0.33333333299999995,0.4913611848527012,0.5913169170182621,0.5913169170182621,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ExactSciencesCorp_20180822_8-K_EX-10.1_11331629_EX-10.1_Promotion Agreement,Change Of Control,"Notwithstanding the foregoing, either Party may, without consent of the other Party, assign this Agreement and its rights and obligations hereunder in whole or in part to an Affiliate of such Party, or in whole to its successor in interest in connection with the sale of all or substantially all of its stock or its assets to which this Agreement relates, or in connection with a merger, acquisition or similar transaction.",1.0,1.0,0.7627450980392156,0.7627450980392156,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8826644420623779,Change Of Control,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,same_label_different_contract,0.11733555793762207,0.11733555793762207,0.9999999985714286,0.7556561077253742,0.33333333299999995,0.14179868772646087,0.5910303650343873,0.5910303650343873,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,Change Of Control,"Notwithstanding the foregoing, either party shall have the right to assign this Agreement in connection with the merger or acquisition of such party or the sale of all or substantially all of its assets related to this Agreement without such consent, except in the case where such transaction involves a direct competitor of the other party where consent of the other party will be required.",1.0,1.0,0.7627450980392156,0.7627450980392156,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8826644420623779,Change Of Control,ExactSciencesCorp_20180822_8-K_EX-10.1_11331629_EX-10.1_Promotion Agreement,same_label_different_contract,0.11733555793762207,0.11733555793762207,0.9999999985714286,0.7556561077253742,0.33333333299999995,0.14179868772646087,0.5910303650343873,0.5910303650343873,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement,Exclusivity,"Within 30 days after the Effective Date, VerticalNet shall provide a copy of all VerticalNet Medical Product Listings for New Medical Products existing as of the Effective Date to Neoforma for use on Neoforma Plan, Neoforma Shop and Neoforma Auction on an exclusive basis (even as to VerticalNet), to the extent VerticalNet has the right to do so.",1.0,1.0,0.6470588235294117,0.6470588235294117,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5515618920326233,Exclusivity,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,same_label_different_contract,0.4484381079673767,0.4484381079673767,0.9999999985714286,0.6221719449834667,0.0,0.5419315419372617,0.5910258713016107,0.5910258713016107,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT,Exclusivity,"Short Term Product Exclusives. For a period of fourteen (14) days following release of any new NAI Goods or major version releases (i.e., version 3.0 to 4.0) of existing NAI Goods, Co-Host shall be the exclusive online seller of any such",1.0,1.0,0.6470588235294117,0.6470588235294117,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5518628358840942,Exclusivity,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,same_label_different_contract,0.44813716411590576,0.44813716411590576,0.9999999985714286,0.6221719449834667,0.0,0.5415678554533145,0.5909349496806239,0.5909349496806239,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,Exclusivity,"Solely in the event that this Agreement is terminated by Bioeq pursuant to Sections 15.2.1, 15.2.2, 15.2.3, 15.2.4, 15.2.8 or 15.2.9 or by Licensee pursuant to Section 15.2.5 , Licensee shall grant, and hereby grants to Bioeq an exclusive, royalty-free, fully paid, sublicenseable, license to use the Licensee-Controlled Trademarks which were actually used by Licensee to Commercialize the Licensed Products in the Territory in connection with Bioeq's Commercialization of the Licensed Products in the Territory.",1.0,1.0,0.6470588235294117,0.6470588235294117,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5519334077835083,Exclusivity,ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement,same_label_different_contract,0.4480665922164917,0.4480665922164917,0.9999999985714286,0.6221719449834667,0.0,0.5414825702885308,0.590913628389428,0.590913628389428,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,Renewal Term,"The Agreement may be extended for one (1) year upon the parties' mutual agreement in writing, it being specifically understood the services to be performed by CELEBRITY (on behalf of ABG) and remuneration to ABG in connection with the same shall be negotiated in good faith.",1.0,1.0,0.6549019607843137,0.6549019607843137,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5604432821273804,Renewal Term,VnueInc_20150914_8-K_EX-10.1_9259571_EX-10.1_Promotion Agreement,same_label_different_contract,0.43955671787261963,0.43955671787261963,0.9999999985714286,0.6312217187286809,0.0,0.5311985047931644,0.5906050554518899,0.5906050554518899,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT,Post-Termination Services,Should MD Anderson terminate this Agreement in accordance with this Section 8.6 then the Parties will use reasonable efforts to ensure that any Clinical Study in relation to which any patient has been screened or enrolled shall continue under a separate clinical trial agreement to be entered into between the Parties as soon as possible after receipt of notice of termination by Adaptimmune.,1.0,1.0,0.6431372549019607,0.6431372549019607,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5500166416168213,Post-Termination Services,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,same_label_different_contract,0.4499833583831787,0.4499833583831787,0.9999999985714286,0.6176470581108597,0.0,0.5437989557016369,0.5903615030245528,0.5903615030245528,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,Exclusivity,"Distributor shall be entitled to advertise, promote, market or",1.0,1.0,0.6470588235294117,0.6470588235294117,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.7753586769104004,Exclusivity,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,same_label_different_contract,0.2246413230895996,0.2246413230895996,0.9999999985714286,0.6221719449834667,0.33333333299999995,0.27147622140802313,0.590078707769301,0.590078707769301,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
